,aff_no,age,Act1,Act2,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,roomate,famrel,freetime,goout,Dalc,Walc,health,absences,hindi_mrk(10),eng_mrk(10),socil_mrk(10),sci_mrk(10),skt_mrk(10),math_mrk(10),perc(total_avg),site_sel,G1_11F,G2 _11S,G3_12,SugSite,NewSite
5018,530449,18,4,4,1,2,1,1,1,0,,,,,,2,4,4,1,1,4,15,61,5,71,72,56,30,49.16666667,Arts,84.0,90.9,63.0,0,Arts
5019,530450,18,4,3,2,1,0,0,0,1,,,,,,4,2,3,1,2,1,8,63,94,14,59,66,75,61.83333333,Comm&Mgmt,69.0,62.0,60.0,0,Comm&Mgmt
5020,530451,17,4,1,2,1,0,0,0,1,,,,,,4,5,4,2,4,5,30,21,49,48,51,70,4,40.5,Arts,69.0,62.0,62.0,0,Arts
5021,530452,17,3,2,1,1,1,0,0,0,,,,,,4,4,4,3,4,3,19,80,17,19,6,72,88,47.0,Arts,81.7,63.0,79.0,0,Arts
5022,530453,18,1,1,2,4,0,0,1,1,,,,,,5,2,2,1,1,3,1,70,31,60,21,54,76,52.0,Arts,63.0,67.0,69.8,0,Arts
5023,530454,18,1,1,2,2,0,1,0,0,,,,,,5,4,4,1,1,4,4,5,22,48,33,32,70,35.0,Arts,40.0,79.0,77.4,1,Comm&Mgmt
5024,530455,17,2,2,1,2,0,0,1,0,,,,,,5,4,5,1,2,5,4,13,88,92,25,83,98,66.5,Comm&Mgmt,70.0,63.0,76.5,0,Comm&Mgmt
5025,530456,17,1,1,1,2,0,0,0,1,,,,,,4,3,3,1,2,4,2,20,45,59,73,62,90,58.16666667,Arts,83.84,89.83,52.58,0,Arts
5026,530457,18,2,2,1,3,0,0,1,1,,,,,,4,3,3,1,2,2,5,32,89,91,20,76,58,61.0,Comm&Mgmt,62.0,63.0,71.0,0,Comm&Mgmt
5027,530458,17,1,1,1,3,0,0,1,1,,,,,,4,3,3,1,1,3,6,7,16,28,17,96,82,41.0,Arts,59.6,51.0,63.0,1,Sci&Tech
5028,530459,18,2,1,1,3,0,0,0,1,,,,,,4,2,4,1,3,2,6,25,15,46,25,10,22,84.0,Sci&Tech,66.0,62.0,76.76,0,Sci&Tech
5029,530460,18,4,4,1,2,0,0,1,1,,,,,,5,4,3,1,1,2,9,65,70,58,4,67,78,57.0,Arts,84.0,75.0,62.0,0,Arts
5030,530461,18,4,2,1,2,0,0,1,1,,,,,,4,3,2,1,4,5,11,16,30,79,51,60,93,54.83333333,Arts,85.0,90.0,64.0,0,Arts
5031,530462,17,4,3,1,3,0,0,1,1,,,,,,4,2,2,1,2,3,0,52,82,33,92,31,72,60.33333333,Comm&Mgmt,52.0,57.0,67.0,1,Arts
5032,530463,18,2,1,1,2,1,0,0,0,,,,,,5,4,3,1,1,5,12,87,13,24,82,47,16,44.83333333,Arts,60.23,69.0,61.0,0,Arts
5033,530464,17,3,1,2,4,0,0,1,1,,,,,,3,1,2,1,1,3,6,12,77,94,38,15,75,51.83333333,Arts,52.0,62.0,87.0,1,Comm&Mgmt
5034,530465,18,3,2,2,3,0,0,1,1,,,,,,5,4,2,1,1,4,8,16,1,79,84,60,78,53.0,Arts,58.0,62.0,62.0,1,Sci&Tech
5035,530466,17,3,3,1,1,0,0,1,1,,,,,,4,4,3,1,3,5,4,25,49,22,90,13,66,44.16666667,Arts,73.0,78.0,69.0,0,Arts
5036,530467,19,4,4,2,2,0,0,1,1,,,,,,2,3,4,2,3,2,0,72,30,24,19,25,86,42.66666667,Arts,76.0,70.0,51.0,0,Arts
5037,530468,18,4,3,2,2,0,0,1,1,,,,,,4,4,5,1,2,2,10,70,67,64,58,12,88,64.33333333,Comm&Mgmt,49.0,62.5,79.0,1,Arts
5038,530469,18,4,3,1,4,0,0,1,1,,,,,,4,3,3,1,1,3,0,39,36,11,93,98,52,54.83333333,Arts,69.0,73.0,73.0,0,Arts
5039,530470,18,4,4,1,1,0,0,1,1,,,,,,1,4,2,2,2,1,5,30,83,29,64,33,66,50.83333333,Arts,54.0,82.0,81.0,1,Comm&Mgmt
5040,530471,18,4,4,1,2,0,0,1,0,,,,,,4,2,4,1,1,4,14,39,25,26,82,76,26,45.66666667,Arts,67.0,91.0,78.0,0,Arts
5041,530472,17,4,4,2,1,0,0,0,1,,,,,,4,1,1,2,2,5,0,45,84,65,46,94,27,60.16666667,Comm&Mgmt,79.33,78.33,74.0,0,Comm&Mgmt
5042,530473,17,4,2,2,3,0,0,1,1,,,,,,4,3,3,1,1,3,0,71,90,68,55,69,25,63.0,Comm&Mgmt,65.0,68.0,49.0,0,Comm&Mgmt
5043,530474,17,3,2,1,4,0,0,1,1,,,,,,5,2,2,1,2,5,0,36,20,99,88,64,43,58.33333333,Arts,56.0,52.0,87.0,1,Sci&Tech
5044,530475,19,3,3,1,2,1,0,1,0,,,,,,4,4,4,1,1,3,20,99,49,73,90,22,99,72.0,Comm&Mgmt,85.8,73.6,77.0,0,Comm&Mgmt
5045,530476,18,2,4,1,2,1,0,1,1,,,,,,4,4,3,1,1,3,8,44,37,14,30,98,39,43.66666667,Arts,55.0,49.8,76.0,1,Arts
5046,530477,20,3,2,1,1,0,0,0,0,,,,,,5,5,3,1,1,5,0,58,40,30,71,47,21,44.5,Arts,46.0,49.2,70.89,1,Comm&Mgmt
5047,530478,19,4,4,2,1,1,0,1,1,,,,,,4,3,4,1,1,4,38,89,97,48,87,74,14,68.16666667,Comm&Mgmt,82.0,64.0,63.0,0,Comm&Mgmt
5048,530479,19,3,3,1,2,1,0,0,0,,,,,,4,5,3,1,2,5,0,92,19,77,4,62,36,48.33333333,Arts,73.0,79.0,63.0,0,Arts
5049,530480,19,1,1,1,2,1,1,1,0,,,,,,4,4,3,1,3,3,18,77,65,19,94,20,44,53.16666667,Arts,58.0,70.0,50.0,1,Sci&Tech
5050,530481,19,1,2,1,2,1,0,0,0,,,,,,4,2,4,2,2,3,0,62,85,73,33,34,30,52.83333333,Arts,58.0,61.0,75.2,1,Arts
5051,530482,19,2,1,3,2,0,0,1,0,,,,,,3,4,1,1,1,2,20,70,0,49,54,59,28,43.33333333,Arts,69.6,68.4,54.4,0,Arts
5052,530483,19,1,2,1,2,1,0,0,0,,,,,,4,5,2,2,2,4,3,92,92,94,20,95,18,68.5,Comm&Mgmt,47.0,55.0,40.89,1,Comm&Mgmt
5053,530484,19,3,2,2,2,1,0,1,1,,,,,,4,2,2,1,2,1,22,90,49,88,60,38,12,56.16666667,Arts,77.0,87.0,80.0,0,Arts
5054,530485,19,1,1,1,3,2,0,0,0,,,,,,4,1,2,1,1,3,14,29,48,74,93,35,22,50.16666667,Arts,62.0,47.0,74.0,0,Arts
5055,530486,19,2,3,1,3,1,0,0,0,,,,,,4,1,2,1,1,3,40,87,49,35,73,81,4,54.83333333,Arts,65.0,75.0,60.4,0,Arts
5056,530487,18,2,1,2,2,0,0,1,1,,,,,,5,3,3,1,2,1,0,60,1,15,37,31,72,36.0,Arts,63.0,66.2,63.0,0,Arts
5057,530488,18,4,3,1,3,0,0,1,1,,,,,,4,3,4,1,1,5,9,15,13,11,13,37,20,84.0,Sci&Tech,55.0,67.0,68.0,1,Sci&Tech
5058,530489,17,3,4,1,3,0,0,1,1,,,,,,4,3,4,2,5,5,0,44,35,98,34,8,53,45.33333333,Arts,63.0,66.0,74.0,0,Arts
5059,530490,18,4,4,1,2,0,0,1,1,,,,,,4,4,4,3,3,5,2,53,40,60,52,39,20,44.0,Arts,60.0,67.0,52.6,0,Arts
5060,530491,17,4,3,1,2,0,0,1,1,,,,,,5,2,2,1,2,5,23,61,70,86,59,91,80,74.5,Sci&Tech,62.0,65.0,74.0,0,Sci&Tech
5061,530492,17,2,2,1,2,0,0,1,0,,,,,,4,2,2,1,1,3,12,85,13,40,18,17,35,34.66666667,Arts,79.0,76.0,84.2,0,Arts
5062,530493,17,2,2,1,3,0,0,1,1,,,,,,3,3,2,2,2,3,3,92,3,69,39,31,25,43.16666667,Arts,69.8,60.8,86.5,0,Arts
5063,530494,17,3,1,1,3,0,0,1,0,,,,,,3,4,3,2,3,5,1,19,41,14,98,68,67,51.16666667,Arts,77.4,60.0,61.0,0,Arts
5064,530495,17,0,2,2,3,0,0,0,0,,,,,,3,3,3,2,3,2,0,18,35,70,90,82,96,65.16666667,Comm&Mgmt,76.5,97.7,80.0,0,Comm&Mgmt
5065,530496,18,4,4,1,3,0,0,0,0,,,,,,4,3,3,2,2,3,3,12,35,37,32,70,66,42.0,Arts,52.58,54.6,54.0,1,Arts
5066,530497,17,3,3,1,1,0,0,0,0,,,,,,4,3,5,3,5,5,3,36,72,88,74,70,59,66.5,Comm&Mgmt,71.0,79.0,83.0,0,Comm&Mgmt
5067,530498,17,2,2,4,1,0,0,1,0,,,,,,4,4,5,5,5,4,8,33,92,14,54,12,41,41.0,Arts,63.0,67.0,80.92,0,Arts
5068,530499,17,4,4,1,3,0,0,1,1,,,,,,5,4,4,1,3,4,7,41,85,45,99,45,95,68.33333333,Comm&Mgmt,76.76,76.5,69.7,0,Comm&Mgmt
5069,530500,17,4,4,2,3,0,0,1,1,,,,,,4,3,3,1,2,4,4,28,45,30,14,88,58,43.83333333,Arts,62.0,67.0,73.0,0,Arts
5070,530501,18,2,2,1,4,0,0,1,0,,,,,,4,5,5,2,4,5,2,26,32,8,19,70,55,35.0,Arts,64.0,73.5,82.0,0,Arts
5071,530502,17,2,4,1,3,0,0,1,0,,,,,,4,4,3,1,1,5,7,81,61,90,20,56,46,59.0,Comm&Mgmt,67.0,53.0,75.0,0,Comm&Mgmt
5072,530503,18,3,3,1,2,0,0,0,0,,,,,,5,3,4,1,1,4,0,72,82,92,63,85,30,70.66666667,Comm&Mgmt,61.0,81.0,84.86,0,Comm&Mgmt
5073,530504,18,2,2,1,2,0,0,0,0,,,,,,4,3,3,1,1,2,0,81,74,16,30,70,40,51.83333333,Arts,87.0,65.0,64.6,0,Arts
5074,530505,18,2,2,2,4,0,0,0,0,,,,,,4,4,4,1,1,4,0,97,96,96,39,93,91,85.33333333,Sci&Tech,62.0,51.0,56.6,0,Sci&Tech
5075,530506,17,3,4,1,3,0,0,0,0,,,,,,4,4,5,1,3,5,16,96,49,52,84,8,28,52.83333333,Arts,69.0,78.0,59.0,0,Arts
5076,530507,19,3,1,1,3,1,0,0,1,,,,,,5,4,3,1,2,5,12,71,34,85,94,8,3,49.16666667,Arts,51.0,44.0,66.5,1,Comm&Mgmt
5077,530508,17,3,2,1,2,0,0,1,1,,,,,,4,3,2,2,3,2,0,80,6,25,68,51,11,40.16666667,Arts,79.0,76.0,64.0,0,Arts
5078,530509,18,3,3,1,4,0,0,1,0,,,,,,5,3,3,1,1,1,7,53,83,54,98,74,97,76.5,Sci&Tech,73.0,58.0,84.0,0,Sci&Tech
5079,530510,17,3,2,1,2,0,0,1,1,,,,,,4,3,3,2,3,2,4,11,56,80,40,60,58,50.83333333,Arts,81.0,68.0,69.0,0,Arts
5080,530511,19,2,1,1,3,1,0,0,1,,,,,,4,3,4,1,3,3,4,29,21,14,70,71,48,84.0,Sci&Tech,48.0,77.0,69.0,1,Sci&Tech
5081,530512,18,4,4,1,2,1,0,1,0,,,,,,4,3,3,2,2,2,0,19,52,22,81,86,56,52.66666667,Arts,74.0,63.16,81.7,0,Arts
5082,530513,18,3,4,1,2,0,0,0,0,,,,,,4,3,3,1,3,5,11,50,58,87,69,59,21,58.0,Arts,49.0,39.0,63.0,1,Arts
5083,530514,17,2,2,1,2,1,0,1,0,,,,,,3,3,1,1,2,4,0,56,85,34,99,65,98,72.83333333,Comm&Mgmt,87.0,87.0,84.0,0,Comm&Mgmt
5084,530515,18,2,3,1,3,0,0,1,0,,,,,,4,3,3,1,2,3,4,84,91,94,47,87,33,72.66666667,Comm&Mgmt,47.0,73.0,70.0,1,Comm&Mgmt
5085,530516,18,3,2,1,3,0,0,0,0,,,,,,5,4,3,2,3,1,7,26,53,44,50,32,23,38.0,Arts,76.0,64.0,83.84,0,Arts
5086,530517,18,4,3,1,3,0,0,0,0,,,,,,5,3,2,1,2,4,9,70,63,59,25,56,62,55.83333333,Arts,70.89,71.98,62.0,0,Arts
5087,530518,18,4,3,1,3,0,0,1,1,,,,,,5,4,5,2,3,5,0,63,16,15,24,62,62,40.33333333,Arts,63.0,60.0,59.6,0,Arts
5088,530519,17,4,3,1,3,0,0,1,1,,,,,,4,4,3,1,3,4,0,83,82,7,31,92,38,55.5,Arts,63.0,62.0,66.0,0,Arts
5089,530520,18,3,2,2,1,1,0,1,0,,,,,,2,5,5,5,5,5,10,85,83,69,67,29,11,57.33333333,Arts,50.0,37.0,84.0,1,Sci&Tech
5090,530521,19,1,1,3,2,3,0,0,0,,,,,,5,4,4,3,3,2,8,96,95,83,39,71,85,78.16666667,Sci&Tech,75.2,73.2,85.0,0,Sci&Tech
5091,530522,17,3,3,2,2,0,0,1,1,,,,,,4,5,4,2,3,3,2,96,91,50,91,43,17,64.66666667,Comm&Mgmt,54.4,61.12,52.0,1,Arts
5092,530523,18,1,3,1,1,1,0,0,0,,,,,,4,3,3,2,3,3,7,19,98,61,86,87,51,67.0,Comm&Mgmt,40.89,45.83,60.23,1,Comm&Mgmt
5093,530524,19,1,1,3,1,1,0,1,0,,,,,,4,4,4,3,3,5,4,90,31,72,57,53,55,59.66666667,Comm&Mgmt,80.0,70.0,52.0,0,Comm&Mgmt
5094,530525,17,4,3,2,2,0,0,1,1,,,,,,4,5,5,1,3,2,4,57,57,62,36,86,46,57.33333333,Arts,74.0,60.0,58.0,0,Arts
5095,530526,18,3,3,1,2,0,0,1,0,,,,,,5,3,4,1,1,5,0,38,49,38,64,21,91,50.16666667,Arts,60.4,66.6,73.0,0,Arts
5096,530527,17,4,4,2,2,0,0,1,1,,,,,,4,3,3,1,2,5,4,63,40,93,86,86,8,62.66666667,Comm&Mgmt,63.0,71.4,76.0,0,Comm&Mgmt
5097,530528,17,3,2,2,2,0,0,0,0,,,,,,1,2,3,1,2,5,2,86,75,86,44,91,96,79.66666667,Sci&Tech,68.0,76.0,70.5,0,Sci&Tech
5098,530529,18,1,1,2,1,0,0,0,0,,,,,,3,3,2,1,2,3,4,16,44,26,94,57,85,53.66666667,Arts,74.0,62.0,69.0,0,Arts
5099,530530,18,1,1,2,3,0,0,0,0,,,,,,5,3,2,1,1,4,0,34,79,63,59,69,92,66.0,Comm&Mgmt,52.6,65.58,54.0,1,Sci&Tech
5100,530531,18,1,4,3,2,0,0,0,0,,,,,,4,3,4,1,4,5,0,44,50,94,36,77,89,65.0,Comm&Mgmt,74.0,70.0,67.0,0,Comm&Mgmt
5101,530532,18,1,1,2,2,1,0,0,0,,,,,,4,4,3,2,3,5,2,82,36,31,13,77,7,41.0,Arts,84.2,73.4,79.33,0,Arts
5102,530533,18,3,3,2,2,0,0,1,0,,,,,,4,3,2,1,3,3,0,49,27,83,9,68,24,43.33333333,Arts,44.0,64.2,65.0,1,Arts
5103,530534,17,4,4,1,2,0,0,1,1,,,,,,2,3,4,1,1,1,0,36,93,54,72,98,44,66.16666667,Comm&Mgmt,61.0,70.0,56.0,0,Comm&Mgmt
5104,530535,17,1,2,2,2,0,0,0,0,,,,,,3,2,2,1,2,3,0,28,12,87,71,15,57,45.0,Arts,80.0,73.0,85.8,0,Arts
5105,530536,18,1,3,2,2,0,0,1,1,,,,,,3,3,4,2,4,3,4,18,70,15,36,18,21,84.0,Sci&Tech,54.0,47.0,55.0,1,Comm&Mgmt
5106,530537,18,4,4,2,3,0,0,0,1,,,,,,4,2,2,2,2,5,0,49,14,62,10,19,8,84.0,Sci&Tech,83.0,74.0,46.0,0,Sci&Tech
5107,530538,17,1,1,3,1,1,0,1,1,,,,,,5,2,1,1,2,1,0,53,45,40,7,28,56,38.16666667,Arts,80.92,78.5,82.0,0,Arts
5108,530539,18,2,3,2,1,0,0,1,1,,,,,,5,2,3,1,2,4,0,26,45,9,79,37,80,46.0,Arts,69.7,47.0,73.0,0,Arts
5109,530540,18,4,4,3,2,0,0,1,1,,,,,,3,2,2,4,2,5,10,41,98,56,74,69,42,63.33333333,Comm&Mgmt,73.0,73.0,58.0,0,Comm&Mgmt
5110,530541,19,3,2,2,2,2,0,0,0,,,,,,3,2,2,1,1,3,4,34,10,24,10,19,70,84.0,Sci&Tech,82.0,61.0,58.0,0,Sci&Tech
5111,530542,18,1,2,3,1,0,0,1,1,,,,,,4,3,3,2,3,3,3,4,60,18,24,19,31,84.0,Sci&Tech,75.0,70.29,69.6,0,Sci&Tech
5112,530543,17,2,2,1,3,0,0,0,0,,,,,,3,4,3,1,1,3,8,65,38,42,57,76,77,59.16666667,Comm&Mgmt,42.0,67.0,47.0,1,Sci&Tech
5113,530544,17,1,2,1,1,0,0,0,0,,,,,,3,5,5,1,3,1,14,36,77,58,58,76,96,66.83333333,Comm&Mgmt,64.6,83.83,77.0,0,Comm&Mgmt
5114,530545,18,4,4,2,3,0,0,0,0,,,,,,5,4,4,1,1,1,0,40,38,19,6,53,57,35.5,Arts,56.6,64.8,62.0,1,Arts
5115,530546,18,1,1,4,3,0,0,0,0,,,,,,4,3,2,1,2,4,2,59,72,22,93,67,56,61.5,Comm&Mgmt,59.0,62.0,65.0,1,Comm&Mgmt
5116,530547,20,4,2,2,3,2,0,1,1,,,,,,5,4,3,1,1,3,4,80,67,52,53,78,69,66.5,Comm&Mgmt,66.5,70.4,63.0,0,Comm&Mgmt
5117,530548,18,4,4,1,2,0,0,0,1,,,,,,5,4,3,3,4,2,4,43,62,64,37,73,90,61.5,Comm&Mgmt,64.0,80.0,55.0,0,Comm&Mgmt
5118,530549,18,3,3,1,2,0,0,0,1,,,,,,4,1,3,1,2,1,0,61,5,71,72,56,30,49.16666667,Arts,84.0,90.9,63.0,0,Arts
5119,530550,17,3,1,1,2,0,0,1,1,,,,,,4,5,4,2,3,1,17,63,94,14,59,66,75,61.83333333,Comm&Mgmt,69.0,62.0,60.0,0,Comm&Mgmt
5120,530551,18,4,4,1,2,0,0,0,1,,,,,,3,2,4,1,4,2,4,21,49,48,51,70,4,40.5,Arts,69.0,62.0,62.0,0,Arts
5121,530552,18,2,1,2,1,0,0,0,0,,,,,,4,4,3,1,3,5,5,80,17,19,6,72,88,47.0,Arts,81.7,63.0,79.0,0,Arts
5122,530553,17,2,3,2,2,0,0,0,0,,,,,,4,4,3,1,1,3,2,70,31,60,21,54,76,52.0,Arts,63.0,67.0,69.8,0,Arts
5123,530554,19,1,1,2,1,1,0,0,0,,,,,,4,3,2,1,3,5,0,5,22,48,33,32,70,35.0,Arts,40.0,79.0,77.4,1,Sci&Tech
5124,530555,18,4,2,2,1,1,0,0,1,,,,,,5,4,3,4,3,3,14,13,88,92,25,83,98,66.5,Comm&Mgmt,70.0,63.0,76.5,0,Comm&Mgmt
5125,530556,18,2,2,2,3,0,0,0,1,,,,,,5,3,3,1,3,4,2,20,45,59,73,62,90,58.16666667,Arts,83.84,89.83,52.58,0,Arts
5126,530557,18,4,4,3,1,0,0,1,1,,,,,,4,4,3,2,2,5,7,32,89,91,20,76,58,61.0,Comm&Mgmt,62.0,63.0,71.0,0,Comm&Mgmt
5127,530558,19,2,3,1,3,1,0,0,0,,,,,,5,4,2,1,2,5,0,7,16,28,17,96,82,41.0,Arts,59.6,51.0,63.0,1,Arts
5128,530559,18,3,1,1,2,0,0,1,1,,,,,,4,3,4,1,1,1,0,25,15,46,25,10,22,84.0,Sci&Tech,66.0,62.0,76.76,0,Sci&Tech
5129,530560,18,1,1,2,2,1,0,0,0,,,,,,1,1,1,1,1,5,0,65,70,58,4,67,78,57.0,Arts,84.0,75.0,62.0,0,Arts
5130,530561,20,2,2,1,2,2,0,1,1,,,,,,5,5,4,4,5,4,11,16,30,79,51,60,93,54.83333333,Arts,85.0,90.0,64.0,0,Arts
5131,530562,17,3,1,2,1,0,0,0,0,,,,,,2,4,5,3,4,2,3,52,82,33,92,31,72,60.33333333,Comm&Mgmt,52.0,57.0,67.0,1,Comm&Mgmt
5132,530563,21,1,1,1,1,3,0,0,0,,,,,,5,5,3,3,3,3,3,87,13,24,82,47,16,44.83333333,Arts,60.23,69.0,61.0,0,Arts
5133,530564,18,3,2,3,1,0,0,0,0,,,,,,4,4,1,3,4,5,0,12,77,94,38,15,75,51.83333333,Arts,52.0,62.0,87.0,1,Sci&Tech
5134,530565,19,1,1,1,1,0,0,0,0,,,,,,3,2,3,3,3,5,5,16,1,79,84,60,78,53.0,Arts,58.0,62.0,62.0,1,Arts
5135,1130144,18,4,4,2,2,0,1,0,0,,,,,,4,3,4,1,1,3,6,39,25,26,82,76,26,45.66666667,Arts,67.0,91.0,69.0,0,Arts
5136,930205,17,1,1,1,2,0,0,1,0,,,,,,5,3,3,1,1,3,4,45,84,65,46,94,27,60.16666667,Comm&Mgmt,79.33,78.33,51.0,0,Comm&Mgmt
5137,1630448,15,1,1,1,2,3,1,0,1,,,,,,4,3,2,2,3,3,10,71,90,68,55,69,25,63.0,Comm&Mgmt,65.0,68.0,79.0,0,Comm&Mgmt
5138,2752028,15,4,2,1,3,0,0,1,1,,,,,,3,2,2,1,1,5,2,36,20,99,88,64,43,58.33333333,Arts,56.0,52.0,73.0,1,Comm&Mgmt
5139,2220160,16,3,3,1,2,0,0,1,1,,,,,,4,3,2,1,2,5,4,99,49,73,90,22,99,72.0,Comm&Mgmt,85.8,73.6,81.0,0,Comm&Mgmt
5140,2132343,16,4,3,1,2,0,0,1,1,,,,,,5,4,2,1,2,5,10,44,37,14,30,98,39,43.66666667,Arts,55.0,49.8,78.0,1,Sci&Tech
5141,330018,16,2,2,1,2,0,0,0,0,,,,,,4,4,4,1,1,3,0,58,40,30,71,47,21,44.5,Arts,46.0,49.2,74.0,1,Arts
5142,2730281,17,4,4,2,2,0,1,1,0,,,,,,4,1,4,1,1,1,6,89,97,48,87,74,14,68.16666667,Comm&Mgmt,82.0,64.0,49.0,0,Comm&Mgmt
5143,1030210,15,3,2,1,2,0,0,1,1,,,,,,4,2,2,1,1,1,0,92,19,77,4,62,36,48.33333333,Arts,73.0,79.0,87.0,0,Arts
5144,3430197,15,3,4,1,2,0,0,1,1,,,,,,5,5,1,1,1,5,0,77,65,19,94,20,44,53.16666667,Arts,58.0,70.0,77.0,1,Comm&Mgmt
5145,530469,15,4,4,1,2,0,0,1,1,,,,,,3,3,3,1,2,2,0,62,85,73,33,34,30,52.83333333,Arts,58.0,61.0,76.0,1,Sci&Tech
5146,1700018,15,2,1,3,3,0,0,1,0,,,,,,5,2,2,1,1,4,4,70,0,49,54,59,28,43.33333333,Arts,69.6,68.4,70.89,0,Arts
5147,1130499,15,4,4,1,1,0,0,1,1,,,,,,4,3,3,1,3,5,2,92,92,94,20,95,18,68.5,Comm&Mgmt,47.0,55.0,63.0,1,Arts
5148,1630822,15,4,3,2,2,0,0,1,1,,,,,,5,4,3,1,2,3,2,90,49,88,60,38,12,56.16666667,Arts,77.0,87.0,63.0,0,Arts
5149,930557,15,2,2,1,3,0,0,1,0,,,,,,4,5,2,1,1,3,0,29,48,74,93,35,22,50.16666667,Arts,62.0,47.0,50.0,0,Arts
5150,830770,16,4,4,1,1,0,0,1,0,,,,,,4,4,4,1,2,2,4,87,49,35,73,81,4,54.83333333,Arts,65.0,75.0,75.2,0,Arts
5151,2730550,16,4,4,1,3,0,0,1,1,,,,,,3,2,3,1,2,2,6,60,1,15,37,31,72,36.0,Arts,63.0,66.2,54.4,0,Arts
5152,2132804,16,3,3,3,2,0,1,1,0,,,,,,5,3,2,1,1,4,4,15,13,11,13,37,20,84.0,Sci&Tech,55.0,67.0,40.89,1,Comm&Mgmt
5153,3330107,17,3,2,1,1,3,0,1,0,,,,,,5,5,5,2,4,5,16,44,35,98,34,8,53,45.33333333,Arts,63.0,66.0,80.0,0,Arts
5154,1030583,16,4,3,1,1,0,0,0,1,,,,,,3,1,3,1,3,5,4,53,40,60,52,39,20,44.0,Arts,60.0,67.0,74.0,0,Arts
5155,5230004,15,4,3,1,2,0,0,0,0,,,,,,4,4,1,1,1,1,0,61,70,86,59,91,80,74.5,Sci&Tech,62.0,65.0,60.4,0,Sci&Tech
5156,1730187,15,4,4,1,1,0,0,1,1,,,,,,5,4,2,1,1,5,0,85,13,40,18,17,35,34.66666667,Comm&Mgmt,79.0,76.0,63.0,0,Comm&Mgmt
5157,1520105,16,4,2,1,2,0,0,0,0,,,,,,4,5,1,1,3,5,2,92,3,69,39,31,25,43.16666667,Comm&Mgmt,69.8,60.8,68.0,0,Comm&Mgmt
5158,830298,16,2,2,2,2,0,0,1,0,,,,,,5,4,4,2,4,5,0,19,41,14,98,68,67,51.16666667,Comm&Mgmt,77.4,60.0,74.0,0,Comm&Mgmt
5159,2131639,15,2,4,1,3,0,1,1,1,,,,,,4,3,2,1,1,5,2,18,35,70,90,82,96,65.16666667,Comm&Mgmt,76.5,97.7,52.6,0,Comm&Mgmt
5160,2400029,16,2,2,1,1,2,0,1,1,,,,,,1,2,2,1,3,5,14,12,35,37,32,70,66,42.0,Comm&Mgmt,52.58,54.6,74.0,1,Sci&Tech
5161,531264,15,2,2,1,1,0,0,1,1,,,,,,4,2,2,1,2,5,2,36,72,88,74,70,59,66.5,Comm&Mgmt,71.0,79.0,84.2,0,Comm&Mgmt
5162,3600021,15,4,2,1,1,0,0,0,1,,,,,,2,2,4,2,4,1,4,33,92,14,54,12,41,41.0,Comm&Mgmt,63.0,67.0,86.5,0,Comm&Mgmt
5163,1930304,16,3,4,1,2,0,1,1,0,,,,,,5,3,3,1,1,5,4,41,85,45,99,45,95,68.33333333,Comm&Mgmt,76.76,76.5,61.0,0,Comm&Mgmt
5164,1730538,16,4,4,1,2,0,0,1,1,,,,,,4,4,5,5,5,5,16,28,45,30,14,88,58,43.83333333,Comm&Mgmt,62.0,67.0,80.0,0,Comm&Mgmt
5165,2130293,15,4,4,1,2,0,0,1,1,,,,,,5,4,2,3,4,5,0,26,32,8,19,70,55,35.0,Comm&Mgmt,64.0,73.5,54.0,0,Comm&Mgmt
5166,730027,15,4,4,2,2,0,0,1,0,,,,,,4,3,1,1,1,5,0,81,61,90,20,56,46,59.0,Comm&Mgmt,67.0,53.0,83.0,0,Comm&Mgmt
5167,130007,15,4,3,1,2,0,0,1,0,,,,,,4,5,2,1,1,5,0,72,82,92,63,85,30,70.66666667,Comm&Mgmt,61.0,81.0,80.92,0,Comm&Mgmt
5168,931044,15,3,3,1,2,0,0,0,0,,,,,,5,3,2,1,1,2,0,81,74,16,30,70,40,51.83333333,Comm&Mgmt,87.0,65.0,69.7,0,Comm&Mgmt
5169,2131989,16,3,2,1,1,0,0,1,1,,,,,,5,4,3,1,1,5,0,97,96,96,39,93,91,85.33333333,Sci&Tech,62.0,51.0,73.0,0,Sci&Tech
5170,2520046,15,2,3,2,1,0,0,1,0,,,,,,3,5,1,1,1,5,0,96,49,52,84,8,28,52.83333333,Comm&Mgmt,69.0,78.0,82.0,0,Comm&Mgmt
5171,6230002,15,4,3,1,3,0,0,1,0,,,,,,5,4,3,1,1,4,2,71,34,85,94,8,3,49.16666667,Comm&Mgmt,51.0,44.0,75.0,1,Arts
5172,430042,16,4,4,2,3,0,0,1,0,,,,,,2,4,3,1,1,5,7,80,6,25,68,51,11,40.16666667,Comm&Mgmt,79.0,76.0,84.86,0,Comm&Mgmt
5173,3530229,15,3,4,1,3,0,1,1,1,,,,,,4,3,2,1,1,5,2,53,83,54,98,74,97,76.5,Sci&Tech,73.0,58.0,64.6,0,Sci&Tech
5174,1820078,15,2,2,1,1,0,1,1,1,,,,,,4,3,1,1,1,2,8,11,56,80,40,60,58,50.83333333,Comm&Mgmt,81.0,68.0,56.6,0,Comm&Mgmt
